rating,tips,cat_name,cat_parent
7.1,"A great place to get fit. Excellent facilities, great classes and friendly staff.",Gym,
7.9,Everything you want from a gym...including a lack of people so no waiting!,Gym,
7.5,Pool is a decent size. Offers swimming lessons and aqua aerobics classes too.,Gym,
7.0,Not a bad place,Gym,
7.2,Lol not great,Gym,
7.1,Great gym with some fantastic classes and personal trainers. Look out for the guy who looks like Wolverine on the weights machines!,Gym,
6.8,Depending on what time you are going it seem to be busy all the time,Gym,
5.9,Atherton LC is closed until refurbishment/building is completed in late 2014/early 2015,Gym,
7.5,swimming pool is great size,Gym,
7.9,Everything you want from a gym...including a lack of people so no waiting!,Gym,
7.0,"Adults only! Lovely spa pool, good gym equipment and good facilities. Limited bar and kitchen range.",Gym,
7.2,"I've been a Bannatyne's member for 3yrs now. Facilities are excellent. I especially recommend the sauna, jacuzzi and swimming pool.",Gym,
7.5,Pool is a decent size. Offers swimming lessons and aqua aerobics classes too.,Gym,
7.0,"Adults only! Lovely spa pool, good gym equipment and good facilities. Limited bar and kitchen range.",Gym,
7.8,Large athletic goods store. You can find cheap items and just about anything you may need for any sport...,Sporting Goods Shop,
7.8,Decathlon sells almost everything sporty!! There are 2 building and the staff are very helpful!! Some sections are smaller then others but makes up with the quality and prices of each item in store!!,Sporting Goods Shop,
6.5,Best spot for dive equipment in Central London,Sporting Goods Shop,
7.8,Great value products!,Sporting Goods Shop,
7.1,Customer toilets available.,Sporting Goods Shop,
6.7,Large sports store with ample parking. Staff need to get with the programme.,Sporting Goods Shop,
6.8,Really nice fitness bike for 199!!!,Sporting Goods Shop,
5.9,"You can find decent deals for apparel and shoes from past seasons. If you know what you want, you will probably find it cheaper online. The back wall is a steal though if you like something that fits.",Sporting Goods Shop,
7.8,Great value products!,Sporting Goods Shop,
7.1,Customer toilets available.,Sporting Goods Shop,
7.0,"Located outside the stadium, by bridge 5, the store is spread over two floors, upper has majority of WHUFC merchandise, whereas lower level has a cafe, toilets and a personalised merchandise station.",Sporting Goods Shop,
6.4,Security here are terrible. Don't stand still to long they get paranoid,Sporting Goods Shop,
5.6,"Always a bit of a chaotic layout. But good prices, friendly staff,  and we found what we wanted.",Sporting Goods Shop,
6.2,Some great deals got some great darts to kick jimmy's arse with lol,Sporting Goods Shop,
5.3,Tons of good bargains everyday.,Sporting Goods Shop,
8.8,"Clean restroom upstairs, spaces to sit, free wifi, free water, free USB ports, coffee and snacks in the cafe... Oh and there's yoga pants for sale.",Sporting Goods Shop,
5.8,"Always book the classes using the online system, less queueing involved",Gym Pool,
6.5,Never leave your bike in front of leisure centre! A friend of mine got her bike stolen there:(,Gym Pool,
8.4,Courts are fine buts it is expensive and always busy - tennis is not their priority,Hockey Field,
6.3,Look out for The Liberty Legends who play in the Monday night league. Their manager is super HOT.,Soccer Field,
9.0,"Views are incredible and ideal for beginners. Get a beer and take it up to your bay, or wait til afterwards and sit on the patio looking over Canary Wharf.",Golf Driving Range,
9.0,"Views are incredible and ideal for beginners. Get a beer and take it up to your bay, or wait til afterwards and sit on the patio looking over Canary Wharf.",Golf Driving Range,
9.0,A great location for a driving range much cheaper than other places. A great view as well of canary wharf.,Golf Driving Range,
7.2,"Had a great morning here, one in the under 7's and one in under 14's.  Love the atmosphere at this club",Rugby Pitch,
7.8,Very professional class and studio with great amenities. Love it!,Cycle Studio,
9.4,"Quite a nice place for bouldering, with loads of different routes. There is no many routes for top ropes.",Climbing Gym,
9.4,Great for bouldering. Small top rope area as well. The secret garden and the monkey room are the most exciting parts.,Climbing Gym,
7.4,"Aim to attend a session that starts 15 mins after the previous one ended, this means the ice was refreshed inbetween resulting in a smoother skate (this doesn't happen between every session).",Skating Rink,
6.1,"Stinks like a rundown squat, then a pet shop, then death. Very damp and muddy. Come with a change of clothing.",Paintball Field,
6.8,They cram too many people onto the course in the mornings and you are forever waiting around for the path ahead to clear.,Golf Course,
6.0,"25 December: At 9am every year since 1864, members have come together for a 100-yard Christmas Day swim known as the 'Peter Pan Cup', in reference to J.M. Barrie, who was a patron of the race.",Bathing Area,
7.9,Massive!! Everything is double the size of the previous store. TU clothing range is so much complete. There are also ample electric car charging bays!,Supermarket,
5.8,"I prefer Gallows as more variety and scan as you shop and more reduced items, but this is closer. I saw the traffic warden today at the disabled bay v near closing time Sunday, beware!",Supermarket,
5.2,Very polite staff but not the biggest shop... And no motorcycle parking bay :(,Supermarket,
5.8,"Biggest Asda I've ever seen! Massive world foods section, and bakery as well.",Supermarket,
6.4,"Cheap, well organised",Supermarket,
7.9,"Big, big, big... Wide aisles, very clean, well organised, friendly staff.",Supermarket,
8.8,Very well equipped with numerous speciality counters (from charcuterie to wine bar),Supermarket,
6.5,"Biggest Tesco in the world? Probably. Huge technology section upstairs, as well as clothes.",Supermarket,
5.3,"Winner of the 2014 Carbuncle Cup award for ""unforgivably bad"" architecture, with the judges describing the building as ""oppressive, defensive, arrogant and inept"".",Supermarket,
5.8,Prepare to queue at the post office for a long time,Supermarket,
5.3,Bureau de Change is good - friendly service & better rates than Post Office especially if you have a Nectar card.,Supermarket,
6.2,Tell the car wash guys not to change your bloody radio station!!! You're in my car to clean it not listen to the radio of your choice!!,Supermarket,
5.5,dont buy co-ops own sensitive shaving foam its crap,Supermarket,
6.1,"Handy convenience store, too small for a supermarket",Supermarket,
6.8,Save money Way before you pay with your fruit and veg if it doesn't have the weight on the label you could be paying more for less,Supermarket,
7.1,Lidl o el refugio aleman ...,Supermarket,
6.4,The Pharmacy is useless the pharmacist is an arrogant jumped up prick.,Supermarket,
6.5,"Always double check deals, i.e, 2 Red Bull at £2 is cheaper than an 8 pack at £8.50.",Supermarket,
6.7,Das Germans have landed on Longbridge Rd... the Costcutter opposite must be worried,Supermarket,
6.3,"Dont know who created this, but its not a Dept. Store. Its a supermarket and its BRILLIANT!!!!!!!",Supermarket,
6.4,red & white scalextric & mini rescue boat rides at welling morrisons,Supermarket,
5.9,Shoppingggggg,Supermarket,
6.2,"Shop all u want for cheap, i love the Salad, and candy section, my only destination",Supermarket,
6.1,Keep your wits about you in the car park. Some drivers care more about finding a space then anything else!,Supermarket,
5.8,the beauty salon is very bad. quality of manicure - terrible. this is the picture of my nail after one day. it was done with 'gelish' for 24 pounds.,Supermarket,
5.7,Great reductions on use by today items. Good for putting in the freezer. Also great afternoon tea.,Supermarket,
5.7,Hurrah. They now sell their gluten free range and genius bread,Supermarket,
5.9,Do not use their self-service machines. Appallingly bad and the staff aren't much use either!,Supermarket,
5.8,Pour faire ses courses à toutes heures. Ouvert 7/7 24/24 !,Supermarket,
5.5,Much better with the convenient food section could be better organised as seems most the time shelves are empty,Supermarket,
5.5,Convenient location. Has most of the things you'll need.,Supermarket,
5.4,Very expensive,Supermarket,
5.3,It's very nice and the staff r helpful maybe because it's new :-),Supermarket,
5.3,Don't expect to get anything you actually want these days!,Supermarket,
5.1,Barney's Train & Clifford the Big Red Dog Rides at Welling Tesco,Supermarket,
5.3,Now there is a new one next to the tesco gas station this one seemm to be less busy,Supermarket,
8.8,"Have a fantastic cheese variety, for a market. And it's spacious and accessible.",Supermarket,
7.0,Best best best market ever !,Supermarket,
6.4,The Pharmacy is useless the pharmacist is an arrogant jumped up prick.,Supermarket,
5.7,"Nice selection of produce and at a good price point. Has a deli counter, bakery and pharmacy.",Supermarket,
6.4,"The store itself is nice, but stay far away from the pharmacy because it's a giant piece of time wasting, ineffective s**t hole. Every time I go there, I'm left with bad service and rude attitudes.",Supermarket,
5.7,A far superior experience to Tesco over the road.  Quieter.  Better stocked.  Nicer staff.,Supermarket,
6.1,Much better than the Tesco express down the road 😜,Supermarket,
5.8,I have heard today that this Tescos will be demolished next year as part of the redevelopment of the area.  A new road going right through it!!!,Supermarket,
5.6,"Don't be lured by the expensive ""convenient"" Tesco Express down the road.",Supermarket,
5.7,Large store plenty of parking and many oher high street stores in the business park.,Supermarket,
5.2,Great car park for 90 mins free parking to wander about the high street.,Supermarket,
8.1,This area used to be called the cages and was home during Notting Hill Carnival to the Rap Attack and Mastermind Soundsystems. Hear old skool hip hop head Pesci break it down http://bit.ly/pFlu1p,Skate Park,
7.1,Don't drink the water!,Beach,
6.1,Its more for water sports,Beach,
5.2,A cool beach in the middle of Stratford with a mini fun fair. Get there if you can it's going at the end of summer,Beach,
7.1,The only beach on the island apparently... enjoy!,Beach,
7.5,They are finally accepting cards for purchases above £5 in the cafe!,Bike Trail,
8.2,"Tropical jungle nestled inside the love-it-or-hate-it concrete wonder of the Barbican estate. Tropical birds, terrapins, this place is truly one of a kind. Open most Sundays, check the website first.",Botanical Garden,
6.9,Great vegetarian cafe with historic hidden garden within a church steeped in history: six 'and a bit' Archbishops of Canterbury buried here. Justifiably included in our Gems of London iPhone app,Botanical Garden,
9.4,Beautiful!,Botanical Garden,
9.1,If you are in Kew Gardens then you are not in the Herbarium. This is a separate building and is not open to the public.,Botanical Garden,
9.3,Make sure you climb the spiral staircase. The palms look a lot more amazing from above!,Botanical Garden,
9.6,"Kew Gardens is a magnificent World Heritage Site covering 300 acres with over 30,000 species of plants.",Botanical Garden,
6.9,"The world’s first gardening museum is within the ex-church of St.Mary-at-Lambeth. The cemetery contains the graves of 17th century royal gardeners, and also Capt Bligh, of Bounty fame.",Botanical Garden,
7.0,Can watch planes flying in and out of London City airport,Bridge,
