tips,lem_words,lem_tags,word_tags,lng,lat
"Just realised you haven't got enough money on your oyster? The closest store (Barons Mini Mart) for a top-up is a 5 minute walk away. Remember, buying a ticket costs double.",just realise haven get enough money oyster closest store baron mini mart top be minute walk away remember buy ticket cost double,RB VB NN VB JJ NN NN JJ NN NN NN NN NN VB NN VB RB VB VB NN VB RB,"[just/RB, realise/VB, haven/NN, get/VB, enough/JJ, money/NN, oyster/NN, closest/JJ, store/NN, baron/NN, mini/NN, mart/NN, top/NN, be/VB, minute/NN, walk/VB, away/RB, remember/VB, buy/VB, ticket/NN, cost/VB, double/RB]",51.3856202676,-0.128943892479
Eastbound trams only from this stop. A good place to change between tram routes if you're travelling from stops on the Wimbledon line.,eastbound trams only stop good place change tram route re travel stop wimbledon line,NN RB RB VB JJ NN VB NN NN NN VB NN NN NN,"[eastbound/NN, trams/RB, only/RB, stop/VB, good/JJ, place/NN, change/VB, tram/NN, route/NN, re/NN, travel/VB, stop/NN, wimbledon/NN, line/NN]",51.3758932595,-0.103608966439
Only eastbound trams stop here - there isn't a westbound platform.,only eastbound trams stop here there isn westbound platform,RB NN RB VB RB RB JJ JJ NN,"[only/RB, eastbound/NN, trams/RB, stop/VB, here/RB, there/RB, isn/JJ, westbound/JJ, platform/NN]",51.3746468722,-0.106129646301
"The tramline seems unnecessarily confusing, ask a local for help!!",tramline seem unnecessarily confuse ask local help,NN VB RB VB VB JJ NN,"[tramline/NN, seem/VB, unnecessarily/RB, confuse/VB, ask/VB, local/JJ, help/NN]",51.3749358591,-0.0927221834658
"Let people off the tram before trying to board. You may be the only person doing this, but the travel god will smile upon you for your good manners.",let person tram try board be only person do travel god smile good manner,VB NN NN VB NN VB JJ NN VB NN NN VB JJ NN,"[let/VB, person/NN, tram/NN, try/VB, board/NN, be/VB, only/JJ, person/NN, do/VB, travel/NN, god/NN, smile/VB, good/JJ, manner/NN]",51.379294501,-0.101623535156
The first doors of the tram are not by the oyster machine but the next lampost along.,first door tram be not oyster machine next lampost,JJ NN NN VB RB NN NN JJ NN,"[first/JJ, door/NN, tram/NN, be/VB, not/RB, oyster/NN, machine/NN, next/JJ, lampost/NN]",51.3737271185,-0.104424374202
"Tram officers tend to congregate between here and Therapia Lane. So if you know you didn't pay for the tram, trod carefully.",tram officer tend congregate here therapia lane so know didn pay tram tread carefully,NN NN VB VB RB NN NN RB VB VB NN NN VB RB,"[tram/NN, officer/NN, tend/VB, congregate/VB, here/RB, therapia/NN, lane/NN, so/RB, know/VB, didn/VB, pay/NN, tram/NN, tread/VB, carefully/RB]",51.3823805837,-0.123753968943
Try to spot wild rabbit in the bush. They are so cute.,try spot wild rabbit bush be so cute,NN VB JJ NN NN VB RB JJ,"[try/NN, spot/VB, wild/JJ, rabbit/NN, bush/NN, be/VB, so/RB, cute/JJ]",51.3927338766,-0.157313270965
Stay away from the sewage works....:-/,stay away sewage work,VB RB NN NN,"[stay/VB, away/RB, sewage/NN, work/NN]",51.3894725053,-0.142787505165
The trams in to Croydon are frequent but somehow you always end up waiting...,tram croydon be frequent somehow always end wait,NN NN VB JJ RB RB VB VB,"[tram/NN, croydon/NN, be/VB, frequent/JJ, somehow/RB, always/RB, end/VB, wait/VB]",51.3750419406,-0.0777536163079
Every few minutes you can catch a tram from this stop!,few minute catch tram stop,JJ NN VB NN NN,"[few/JJ, minute/NN, catch/VB, tram/NN, stop/NN]",51.3752210546,-0.0851012964888
The quickest way to get between Wimbledon and Croydon,quickest way get wimbledon croydon,JJ NN VB NN NN,"[quickest/JJ, way/NN, get/VB, wimbledon/NN, croydon/NN]",51.3975663759,-0.171127444503
"Eastbound trams only from this stop. For trams to Wimbledon, walk to George Street or change at East Croydon.",eastbound trams only stop tram walk george street change east croydon,NN RB RB NN NN VB VB NN VB JJ NN,"[eastbound/NN, trams/RB, only/RB, stop/NN, tram/NN, walk/VB, george/VB, street/NN, change/VB, east/JJ, croydon/NN]",51.3754377884,-0.0973830270805
Dont get a bus pass,dont get bus pass,VB VB NN NN,"[dont/VB, get/VB, bus/NN, pass/NN]",51.4211782419,-0.205669985707
Wandle park is next door really nice on a sunny day.,wandle park be next door really nice sunny day,JJ NN VB JJ NN RB JJ JJ NN,"[wandle/JJ, park/NN, be/VB, next/JJ, door/NN, really/RB, nice/JJ, sunny/JJ, day/NN]",51.3733471073,-0.113289563654
This used to be a railway station with a train running only every 40 mins!,used be railway station train run only mins,VB VB NN NN NN VB RB NN,"[used/VB, be/VB, railway/NN, station/NN, train/NN, run/VB, only/RB, mins/NN]",51.3770067702,-0.117785367084
The kids who get on in the mornings are twats,kid get morning be twat,NN VB NN VB NN,"[kid/NN, get/VB, morning/NN, be/VB, twat/NN]",51.403427715,-0.182203750537
Morden Underground station is a short-ish walk from here (about 10 mins),morden underground station be short ish walk here about mins,JJ NN NN VB JJ NN NN RB RB NN,"[morden/JJ, underground/NN, station/NN, be/VB, short/JJ, ish/NN, walk/NN, here/RB, about/RB, mins/NN]",51.4088441374,-0.192832570888
Free meet and greet service! (26.11.2015->),free meet greet service,JJ VB VB NN,"[free/JJ, meet/VB, greet/VB, service/NN]",51.5893958,0.00311829999998
"The lounge is on two levels - take the time to go upstairs - there's a lift if you have luggage. More natural light, lounging chairs and the lounge is more spacious.",lounge be level take time go upstairs lift have luggage more natural light lounge chair lounge be more spacious,NN VB NN VB NN VB JJ NN VB NN RB JJ NN VB NN NN VB RB JJ,"[lounge/NN, be/VB, level/NN, take/VB, time/NN, go/VB, upstairs/JJ, lift/NN, have/VB, luggage/NN, more/RB, natural/JJ, light/NN, lounge/VB, chair/NN, lounge/NN, be/VB, more/RB, spacious/JJ]",51.5315340009,-0.125677585602
I was looked after by a delightful gentleman called Tom. What a super an!,be look delightful gentleman call tom super,VB VB JJ NN VB NN JJ,"[be/VB, look/VB, delightful/JJ, gentleman/NN, call/VB, tom/NN, super/JJ]",51.5316039278,-0.126310084769
Wifi password available on the Reception table...,wifi password available reception table,NN NN JJ NN NN,"[wifi/NN, password/NN, available/JJ, reception/NN, table/NN]",51.443314309,0.321234664151
Lovely secluded spacious lounge. Perfect to get some work done or unwind. Afternoon tea is delicious,lovely seclude spacious lounge perfect get work do unwind afternoon tea be delicious,JJ VB JJ NN JJ VB VB VB VB NN NN VB JJ,"[lovely/JJ, seclude/VB, spacious/JJ, lounge/NN, perfect/JJ, get/VB, work/VB, do/VB, unwind/VB, afternoon/NN, tea/NN, be/VB, delicious/JJ]",51.505618,-0.101219
Coffee is shocking so have some before you arrive. Also check in early because it gets crowded!,coffee be shocking have arrive also check early get crowd,NN VB JJ VB VB RB VB RB VB VB,"[coffee/NN, be/VB, shocking/JJ, have/VB, arrive/VB, also/RB, check/VB, early/RB, get/VB, crowd/VB]",51.4946065915,-0.143346297158
Visit the quiet waiting room (the one to the right with the traditional leather seats). This used to be Queen Victoria's waiting room for when she was travelling to Windsor by train.,visit quiet wait room right traditional leather seat used be queen victoria wait room be travel windsor train,VB JJ VB NN NN JJ NN NN VB VB NN NN VB NN VB VB VB NN,"[visit/VB, quiet/JJ, wait/VB, room/NN, right/NN, traditional/JJ, leather/NN, seat/NN, used/VB, be/VB, queen/NN, victoria/NN, wait/VB, room/NN, be/VB, travel/VB, windsor/VB, train/NN]",51.5168873255,-0.178195511424
Smile and say hello to the person sitting next to you. See the shock on their face.,smile say person sit next see shock face,NN VB NN VB JJ VB NN NN,"[smile/NN, say/VB, person/NN, sit/VB, next/JJ, see/VB, shock/NN, face/NN]",51.5282998997,-0.133052840011
"The self service coffee machines are a tad hit and miss quality wise, if in doubt make your own with the instant sachets for how you like it!",self service coffee machine be tad hit miss quality wise doubt make own instant sachet like,NN NN NN NN VB NN NN JJ NN JJ NN VB JJ JJ NN VB,"[self/NN, service/NN, coffee/NN, machine/NN, be/VB, tad/NN, hit/NN, miss/JJ, quality/NN, wise/JJ, doubt/NN, make/VB, own/JJ, instant/JJ, sachet/NN, like/VB]",51.5317832431,-0.123642681735
Walk under the Thames in a Victorian tunnel.,walk thame victorian tunnel,VB NN JJ NN,"[walk/VB, thame/NN, victorian/JJ, tunnel/NN]",51.4836070357,-0.00999856871198
Small café in the park and the paper stall by the foot tunnel entrance sells coffee and tea. Stop and look at the view before heading through the foot tunnel to Greenwich,small café park paper stall foot tunnel entrance sell coffee tea stop look view head foot tunnel greenwich,JJ NN NN NN NN NN NN NN VB NN NN NN VB NN VB NN NN VB,"[small/JJ, café/NN, park/NN, paper/NN, stall/NN, foot/NN, tunnel/NN, entrance/NN, sell/VB, coffee/NN, tea/NN, stop/NN, look/VB, view/NN, head/VB, foot/NN, tunnel/NN, greenwich/VB]",51.4868959881,-0.00892385794983
never use if blackwall tunnel is closed and its hot out!,never use blackwall tunnel be close hot,RB VB JJ NN VB VB JJ,"[never/RB, use/VB, blackwall/JJ, tunnel/NN, be/VB, close/VB, hot/JJ]",51.4961868859,0.0622272491455
See if you can hold your breath all the way through the tunnel*                             *not advised if you're the driver,see hold breath way tunnel not advise re driver,VB VB NN NN NN RB VB NN NN,"[see/VB, hold/VB, breath/NN, way/NN, tunnel/NN, not/RB, advise/VB, re/NN, driver/NN]",51.4926020731,0.00742048771615
"14 November: A 22-mile system of tunnels dug over the course of nearly 800 years between the 13th & 19th centuries, as chalk & flint mines. Today they are open to the public five days a week.",november mile system tunnel dig course nearly year century chalk flint mine today be open public day week,NN NN NN NN VB NN RB NN NN NN NN NN NN VB JJ JJ NN NN,"[november/NN, mile/NN, system/NN, tunnel/NN, dig/VB, course/NN, nearly/RB, year/NN, century/NN, chalk/NN, flint/NN, mine/NN, today/NN, be/VB, open/JJ, public/JJ, day/NN, week/NN]",51.4071116142,0.057559393884
"A must see when you're in London. And when you are already there, take a walk through the tunnel under the Thames...",see re london be already there take walk tunnel thame,VB NN NN VB RB RB VB NN NN NN,"[see/VB, re/NN, london/NN, be/VB, already/RB, there/RB, take/VB, walk/NN, tunnel/NN, thame/NN]",51.482812733,-0.00961303710938
"Take the foot tunnel to Island Garden and visit the Mudchute farm to catch a glimpse of sheeps, pigs and Lamas!",take foot tunnel island garden visit mudchute farm catch glimpse sheeps pig lamas,VB NN NN NN NN VB JJ NN VB NN JJ NN NN,"[take/VB, foot/NN, tunnel/NN, island/NN, garden/NN, visit/VB, mudchute/JJ, farm/NN, catch/VB, glimpse/NN, sheeps/JJ, pig/NN, lamas/NN]",51.4813292233,-0.0055809605092
"Working-class politician William Crooks (Lab, Woolwich) led the campaign for the construction of this foot tunnel, to make commuting to work easier for dock workers who lived south of the river.",work class politician william crook lab lead campaign construction foot tunnel make commute work easier dock worker live south river,VB NN NN NN NN NN VB NN NN NN NN VB VB VB RB NN NN VB RB NN,"[work/VB, class/NN, politician/NN, william/NN, crook/NN, lab/NN, lead/VB, campaign/NN, construction/NN, foot/NN, tunnel/NN, make/VB, commute/VB, work/VB, easier/RB, dock/NN, worker/NN, live/VB, south/RB, river/NN]",51.4964006267,0.062313079834
"Great place to visit. Be there at 1pm UK time to see the 'ball fall' at exactly 1pm. Walk back thru the tunnel under the Thames. A well hidden secret but fun to do, also with kids!",great place visit be there pm uk time see ball fall exactly pm walk back thru tunnel thame well hidden secret fun do also kid,JJ NN VB VB RB NN JJ NN VB NN NN RB NN VB JJ NN NN NN RB JJ NN NN VB RB NN,"[great/JJ, place/NN, visit/VB, be/VB, there/RB, pm/NN, uk/JJ, time/NN, see/VB, ball/NN, fall/NN, exactly/RB, pm/NN, walk/VB, back/JJ, thru/NN, tunnel/NN, thame/NN, well/RB, hidden/JJ, secret/NN, fun/NN, do/VB, also/RB, kid/NN]",51.4779083393,-0.000386238098145
"The layout is such that if you are getting off the motorway at the junction immediately north of the tunnel, you should get into lane before you enter.",layout be such be get motorway junction immediately north tunnel get lane enter,NN VB JJ VB VB NN NN RB RB NN VB NN VB,"[layout/NN, be/VB, such/JJ, be/VB, get/VB, motorway/NN, junction/NN, immediately/RB, north/RB, tunnel/NN, get/VB, lane/NN, enter/VB]",51.45391168,0.24216210924
"If you're coming from South East London, catch the DLR from here to City Airport. It's much quicker than going by road via  Blackwall Tunnel. Loads cheaper than a taxi.",re come south east london catch dlr here city airport much quicker go road blackwall tunnel load cheaper taxi,NN VB RB JJ NN VB NN RB NN NN RB JJ VB NN JJ NN NN JJ NN,"[re/NN, come/VB, south/RB, east/JJ, london/NN, catch/VB, dlr/NN, here/RB, city/NN, airport/NN, much/RB, quicker/JJ, go/VB, road/NN, blackwall/JJ, tunnel/NN, load/NN, cheaper/JJ, taxi/NN]",51.4898894312,0.0692224502563
"This is the North to South Blackwall Tunnel Crossing - main way to get cars across the river here. Pretty dull. If you don't have a car, get the 108 bus towards Lewisham.",be north south blackwall tunnel cross main way get car river here pretty dull don have car get bus lewisham,VB RB VB JJ NN VB JJ NN VB NN NN RB RB JJ VB VB NN VB NN NN,"[be/VB, north/RB, south/VB, blackwall/JJ, tunnel/NN, cross/VB, main/JJ, way/NN, get/VB, car/NN, river/NN, here/RB, pretty/RB, dull/JJ, don/VB, have/VB, car/NN, get/VB, bus/NN, lewisham/NN]",51.5129156498,-0.00827360701639
Home to a rather lively bat colony. And a bloke in a bat costume. And a reclusive billionaire. And a stoat. It's also entirely possible that @gusthefox has done something nasty to a heron in here.,home rather lively bat colony bloke bat costume reclusive billionaire stoat also entirely possible gusthefox have do something nasty heron here,NN RB JJ NN NN NN NN NN JJ NN NN RB RB JJ NN VB VB NN JJ NN RB,"[home/NN, rather/RB, lively/JJ, bat/NN, colony/NN, bloke/NN, bat/NN, costume/NN, reclusive/JJ, billionaire/NN, stoat/NN, also/RB, entirely/RB, possible/JJ, gusthefox/NN, have/VB, do/VB, something/NN, nasty/JJ, heron/NN, here/RB]",51.5783267177,-0.142990323369
This is the second of the two DLR Crossings - between Island Gardens and Cutty Sark. Watch the tunnel from the front of the train!!,be second dlr crossing island garden cutty sark tunnel front train,VB JJ NN NN NN NN JJ NN NN NN NN,"[be/VB, second/JJ, dlr/NN, crossing/NN, island/NN, garden/NN, cutty/JJ, sark/NN, tunnel/NN, front/NN, train/NN]",51.4815853139,-0.0107648229916
"The tunnel of DLR underneath the River Thames was constructed by Japanese Nishimatsu Construction Co. in 1999 with Shield Tunneling Method developed by Sir Marc Isambard Brunel,the British engineer.",tunnel dlr river thame be construct japanese nishimatsu construction co shield tunneling method develop sir marc isambard brunel british engineer,NN NN NN NN VB VB JJ NN NN NN NN NN NN VB NN NN NN NN JJ NN,"[tunnel/NN, dlr/NN, river/NN, thame/NN, be/VB, construct/VB, japanese/JJ, nishimatsu/NN, construction/NN, co/NN, shield/NN, tunneling/NN, method/NN, develop/VB, sir/NN, marc/NN, isambard/NN, brunel/NN, british/JJ, engineer/NN]",51.4879971859,-0.0105196237564
"Take a moment to look at the selection of Alfred Hitchcock mosaics all the way along the tunnel walls on the way out, installed to commemorate this local's work.",take moment look selection alfred hitchcock mosaic way tunnel wall way install commemorate local work,VB NN VB NN NN NN NN NN NN NN NN VB VB JJ NN,"[take/VB, moment/NN, look/VB, selection/NN, alfred/NN, hitchcock/NN, mosaic/NN, way/NN, tunnel/NN, wall/NN, way/NN, install/VB, commemorate/VB, local/JJ, work/NN]",51.5684840499,0.00843929434343
Platform 10A is not easy to get to from the Jubilee Line tunnel. Go up and over the DLR towards the main entrance then head for Westfield.,platform be not easy get jubilee line tunnel go dlr main entrance then head westfield,NN VB RB JJ VB NN NN NN VB NN JJ NN RB NN NN,"[platform/NN, be/VB, not/RB, easy/JJ, get/VB, jubilee/NN, line/NN, tunnel/NN, go/VB, dlr/NN, main/JJ, entrance/NN, then/RB, head/NN, westfield/NN]",51.5418368631,-0.00354608656883
