venue_name,venue_id,rating,tips,cat_name,cat_id,ll
Warr's Harley Davidson,4e75ae9b483b0cf5ecdbf222,,,Motorcycle Shop,5032833091d4c4b30a586d60,"51.4374539953,0.042550813852"
1 Stop Instruction,5222d40511d28ee0aecc03e8,,,Motorcycle Shop,5032833091d4c4b30a586d60,"51.598704,0.101537"
Goldleaf Engineering,53566bb8498ef15a1dc48d59,,,Motorcycle Shop,5032833091d4c4b30a586d60,"51.534759,-0.020121"
Ace Classics London,4dcbe078fa76d745f05e0f5f,,,Motorcycle Shop,5032833091d4c4b30a586d60,"51.445332,0.004854"
Woodford motorcycles,5242d5da11d219ecbf93f026,,,Motorcycle Shop,5032833091d4c4b30a586d60,"51.5912704468,0.0284014008939"
hmv,4b9ba404f964a520d61536e3,6.2,"This shop stocks Scream: The Horror Magazine. If you can't see it on the shelf, ask a member of staff, and tell them Scream sent you. www.screamhorrormag.com",Music Store,4bf58dd8d48988d1fe941735,"51.577544113,0.183027286801"
hmv,509bb9745d24ebe83a6c92f2,6.1,"This shop stocks Scream: The Horror Magazine. If you can't see it on the shelf, ask a member of staff, and tell them Scream sent you. www.screamhorrormag.com",Music Store,4bf58dd8d48988d1fe941735,"51.5426988961,-0.007228066541"
hmv,4b916430f964a5209db833e3,6.5,"This shop stocks Scream: The Horror Magazine. If you can't see it on the shelf, ask a member of staff, and tell them Scream sent you. www.screamhorrormag.com",Music Store,4bf58dd8d48988d1fe941735,"51.4390901548,0.272414509013"
PMT Romford,4ae70a39f964a52019a821e3,,"Great music store, probably the best store for studio gear in the area",Music Store,4bf58dd8d48988d1fe941735,"51.5866964701,0.173335075378"
Flow 2 The Floor Records,58874e37fb549a10e460fbdd,,,Music Store,4bf58dd8d48988d1fe941735,"51.5124609,-0.0102471"
Music Complex,4bd71b946798ef3bf637668d,,,Music Store,4bf58dd8d48988d1fe941735,"51.4746056501,-0.0263362657949"
Office Nails & Beauty,57632f5e498e5783e742ae54,8.9,"Sns nails is my favourite in this place.salon clean and staff very professional,",Nail Salon,4f04aa0c2fb6e1c99f3db0b8,"51.49947471,-0.0118687748909"
Oki-Doki Nail Bar,5186495e498ec9a9cb244539,6.2,"Friendly staff but management does not care for loyal and recurrent customers. Several times I've booked app with a specific professional, and they've changed on me last minute. They prefer walk-ins.",Nail Salon,4f04aa0c2fb6e1c99f3db0b8,"51.4961524133,-0.0154707836485"
Hair.com,573396cbcd10d2af84c4234a,,,Salon / Barbershop,4bf58dd8d48988d110951735,"51.551065,0.1996379"
Browns Hair & Beauty,575fcb1b498e3fa32e130f8c,,,Health & Beauty Service,54541900498ea6ccd0202697,"51.4301019,0.0892085"
Dartford Nail Art,52e2759811d265c149eb9345,,,Nail Salon,4f04aa0c2fb6e1c99f3db0b8,"51.4451810711,0.224286317825"
Le Monde Nails,4fdb2a66e4b06737a92102bd,,"Good and fast service. Can't say the best hands and feet massage but, at least, the nail polish is long lasting",Nail Salon,4f04aa0c2fb6e1c99f3db0b8,"51.54390111,-0.00765783013632"
Docklands Nails,4d4d7e7b80cb6dcbddce1001,,Friendly service... walk-ins possible,Nail Salon,4f04aa0c2fb6e1c99f3db0b8,"51.5113469902,-0.0278432951445"
C. Hub magazine,576bddac498e346f214f38cf,,,Newsstand,4f04ad622fb6e1c99f3db0b9,"51.49219242,0.0679135322571"
WHSmith,4d529f13c305b60c98339c1e,,,Newsstand,4f04ad622fb6e1c99f3db0b9,"51.5359521302,0.0523567199707"
Abbs Cross Food and Wine,5102db0ed63e34967863b038,,,Newsstand,4f04ad622fb6e1c99f3db0b9,"51.558596651,0.209319591522"
Hornchurch Station Kiosk,517e30a2e4b0557469656399,,,Newsstand,4f04ad622fb6e1c99f3db0b9,"51.5551046835,0.21887224466"
News On The Wharf,4c62b16aedd320a10977ad29,,"They run out of the Evening Standard by about 4pm, so get there before if you want to get one.",Newsstand,4f04ad622fb6e1c99f3db0b9,"51.5099900214,-0.00554646565111"
news box,5208b97d11d2492d0843fac5,,,Newsstand,4f04ad622fb6e1c99f3db0b9,"51.4441490173,0.218890801072"
post office,51bc1ec2498e82cebb72a02e,,,Newsstand,4f04ad622fb6e1c99f3db0b9,"51.550865,0.005735"
Woodford Bridge Road,506ac201e4b07740cab9c5e0,,,Newsstand,4f04ad622fb6e1c99f3db0b9,"51.5841282183,0.0524137356156"
News on the Wharf,57e53702498e0aa5e5f54b6a,,,Newsstand,4f04ad622fb6e1c99f3db0b9,"51.50256,-0.018692985"
News On The Wharf,4c643ef8263fc928fe25e891,,Bradley Associates Madrid News On Us Dollar Loses Following Poor-Slideboom  -Bradley Associates Madrid News on Us Dollar Loses Following Poor Info; euro nevertheless susceptible. Bradley Associates...,Newsstand,4f04ad622fb6e1c99f3db0b9,"51.5047943371,-0.0213337967316"
Belmont News,53f9d3f1498ed31bb9343cff,,,Newsstand,4f04ad622fb6e1c99f3db0b9,"51.4207031124,0.0695004576103"
Care Optics,596dfc47029a5555af904843,,,Optical Shop,4d954afda243a5684865b473,"51.5392743,0.127848"
Boots,4cc94165e7926dcbe1275b77,6.0,,Pharmacy,4bf58dd8d48988d10f951735,"51.559337168,0.0745797270706"
Steven Harris Opticians,584ac11d110d032274118d01,,,Optical Shop,4d954afda243a5684865b473,"51.4632873,0.1019267"
Specsavers,4d4bfc6f855b54812fd3e28f,,Always get good service :) Specsavers have lots of choices according to your budget too it's fab!,Optical Shop,4d954afda243a5684865b473,"51.4914238858,0.0661629845552"
Vision Express Opticians,4c6f95db9c6d6dcbda08d07a,,,Optical Shop,4d954afda243a5684865b473,"51.4567442173,0.140513106005"
Optical Express,51b736590b6b4ce783c559e4,,,Optical Shop,4d954afda243a5684865b473,"51.455807,0.146099"
Vision Express Opticians,56e6ff4d498e00f87a697bf7,,,Optical Shop,4d954afda243a5684865b473,"51.455559532,0.147417047974"
Boots,4ae1d6b0f964a520d28721e3,6.8,Huge choice of fragrances,Pharmacy,4bf58dd8d48988d10f951735,"51.4379344558,0.271874462209"
Specsavers,4e0339e0d4c07481580e045a,,,Optical Shop,4d954afda243a5684865b473,"51.4567153321,0.144672679597"
Boots,4c56bd9512f0d13abd7005ad,6.1,"Do not get your prescription here. Make you wait for 30 mins, then tell you when you go back that they don't have it. Unhelpful & unknowledgeable. 4 years now, I've had enough & won't be going back!",Optical Shop,4d954afda243a5684865b473,"51.4442341826,0.218897107289"
Specsavers,4cd7ff627d4546885b4de9ed,,Very professional service especially by Chandni,Optical Shop,4d954afda243a5684865b473,"51.558506,0.071963"
Specsavers Opticians London - East Ham,4f69bc1ae4b0401846655fcc,,,Optical Shop,4d954afda243a5684865b473,"51.5348412623,0.0526783534523"
Vision Express Opticians,509d6e387e270a720454869a,,,Optical Shop,4d954afda243a5684865b473,"51.5600863604,0.0718175939178"
Blackheath Eyecare Opticians,5087e4581648825f855a748e,,"Nice Eye Care , For best iLasik surgery in India , visit on ,https://www.practo.com/delhi/clinic/visual-aids-centre-lajpat-naga",Optical Shop,4d954afda243a5684865b473,"51.4767155699,0.0212001800537"
Specsavers,4dbc10ba815439392f99cf75,,,Optical Shop,4d954afda243a5684865b473,"51.4508694226,0.052444541464"
Vision Express Opticians,56e6ff10498e05377c1cf009,,,Optical Shop,4d954afda243a5684865b473,"51.5626427811,0.218193759181"
Vision Express,4f55f84ce4b01f7ad33d3495,,,Optical Shop,4d954afda243a5684865b473,"51.5630536976,0.218198305971"
Vision Express Opticians,4c9b2bb2db10b60cfda6986d,,,Optical Shop,4d954afda243a5684865b473,"51.579016,0.18597"
Specsavers,4db19a2b4b22ba776d862117,,Poorly organised and slow,Optical Shop,4d954afda243a5684865b473,"51.5413475128,0.000649306703596"
Vision Express Opticians,4edb8bd1b6344371f8388ca6,,,Optical Shop,4d954afda243a5684865b473,"51.5427117465,-0.00422589837706"
Vision Express Opticians,4c667a43f7a80f475f169e7a,,Overpriced and slowest service on the planet. You can be ignored for over 10mins.,Optical Shop,4d954afda243a5684865b473,"51.5049693097,-0.0184908323354"
David Clulow,4e200e8dc65b2b5e3537c8a7,,Purchased glasses on Sunday -frames ready for pick-up by Thursday morning. Highly recommended! Wait for Canary Wharf fashion weekend for 20% off.,Optical Shop,4d954afda243a5684865b473,"51.5040034762,-0.0201608937641"
Vision Express Opticians,509d6e387e270a72045486ff,,,Optical Shop,4d954afda243a5684865b473,"51.4859851,0.2760027"
Vision Express Opticians,4eb2d543dab472d4de9996d3,,,Optical Shop,4d954afda243a5684865b473,"51.4623102,-0.0120462"
Specsavers,4e21a2c5ae6015b212a786e2,,,Optical Shop,4d954afda243a5684865b473,"51.4604299668,-0.0109452310862"
Costco Optical,4f32b22ce4b01958938dba69,,"Always understaffed, prepare for a wait.",Optical Shop,4d954afda243a5684865b473,"51.4828609443,0.281104210218"
Specsavers,4d09fbe5acd4a1cd538c7f93,,,Optical Shop,4d954afda243a5684865b473,"51.4951074106,-0.0467811377074"
Vision Express Opticians,4b5b1e6ff964a5206ce428e3,,,Optical Shop,4d954afda243a5684865b473,"51.4390422877,0.272468942427"
Optical Express,4dd39bd6d22dc96be809c49d,,,Optical Shop,4d954afda243a5684865b473,"51.4384533432,0.272815381986"
Vision Express Opticians,509d6e387e270a72045486d7,,,Optical Shop,4d954afda243a5684865b473,"51.3929900441,0.11319490146"
Apple Stratford City,4e6f102e52b1706317aa31eb,8.3,They allow you to charge your iPhone here - saved my life the other day when it died on me in Westfield.,Other Repair Shop,52f2ab2ebcbc57f1066b8b2f,"51.544207,-0.006767"
Apple Bluewater,4b5b1cacf964a520eae328e3,7.9,Get your Mac porn fix here,Other Repair Shop,52f2ab2ebcbc57f1066b8b2f,"51.4390034,0.2697434"
Fridgeteck,573fdb4c498eb8c19cd2e42e,,,Other Repair Shop,52f2ab2ebcbc57f1066b8b2f,"51.479399,0.079257"
1st Class Roofing Services Ltd,573e14fccd108a7cd2fa900b,,,Other Repair Shop,52f2ab2ebcbc57f1066b8b2f,"51.4582320108,0.101237297058"
Riverside Garage,572a03c3498e8dcc3af83db4,,,Other Repair Shop,52f2ab2ebcbc57f1066b8b2f,"51.4857507,0.0256899"
First Stop Computers,57a4b46c498e40cd682c885d,,,Other Repair Shop,52f2ab2ebcbc57f1066b8b2f,"51.5819492,0.1327065"
Metro Handyman,573b3c02498ef31e9c457836,,,Other Repair Shop,52f2ab2ebcbc57f1066b8b2f,"51.4656011,-0.0200884"
Revive My Device,573d7cb2498e27baf5ee1eaf,,,Other Repair Shop,52f2ab2ebcbc57f1066b8b2f,"51.4566349,-0.0204168"
Go Outdoors,4efb197202d5abdcbe928578,6.3,Avoid as they say you have to buy a £5 card first to get lower price.,Outdoor Supply Store,52f2ab2ebcbc57f1066b8b22,"51.4852919038,0.26968707482"
London Undercover,528f9f51498e2ec69bb25cfd,7.1,Came here per Monocle's recommendation. Stylish umbrellas and Field Notes are sold here - among other items.,Outdoor Supply Store,52f2ab2ebcbc57f1066b8b22,"51.520245,-0.072822"
Cotswold Outdoor,4c3c5b4f4bc9a593677ed271,7.1,Best outdoor shop in and around Covent Garden,Outdoor Supply Store,52f2ab2ebcbc57f1066b8b22,"51.5108836194,-0.121842262741"
Snow+Rock,4bf298711cd9d13a82d1ed76,6.3,Never eat yellow snow,Outdoor Supply Store,52f2ab2ebcbc57f1066b8b22,"51.5105173371,-0.0868279921294"
Snow+Rock,56c46747cd108d4db97f6b5c,,,Outdoor Supply Store,52f2ab2ebcbc57f1066b8b22,"51.506118913,-0.0174176118074"
The North Face,4ed1143ecc219860f8379a8f,,Spend a fortune! Or be cunning and wait for the 40% reductions....and still spend a fortune!,Clothing Store,4bf58dd8d48988d103951735,"51.5426892296,-0.00624104309192"
The Quartz Worktop People,58be967104aa4f6f063419ba,,,Outdoor Supply Store,52f2ab2ebcbc57f1066b8b22,"51.5971826,0.2254857"
Cotswold Outdoor,4dd653158130756995a9531a,,,Outdoor Supply Store,52f2ab2ebcbc57f1066b8b22,"51.393699,0.112502"
The North Face,4b2bc5fdf964a520acba24e3,6.3,Staff can't be bothered but the products are awesome.,Clothing Store,4bf58dd8d48988d103951735,"51.5111819845,-0.122244060063"
Cotswold Outdoor,4dd64f868130756995a93ccf,,,Outdoor Supply Store,52f2ab2ebcbc57f1066b8b22,"51.517078,-0.075881"
Allduct Ventilation Supplies Ltd,5a16cb6ddab4b138e53c643b,,,Outdoor Supply Store,52f2ab2ebcbc57f1066b8b22,"51.3704496,0.1229991"
Lion Stone Worktops,57434488498e7647fc9f1a1b,,,Outdoor Supply Store,52f2ab2ebcbc57f1066b8b22,"51.530768,-0.093781"
The North Face,4cfcdd84d8468cfaf7b5fc6b,,,Clothing Store,4bf58dd8d48988d103951735,"51.5139857283,-0.0956700687058"
Cotswold Outdoor,4dd64e8e8130756995a93643,,Would be nice if the Nikwax selection was a little larger to include all sizes produced by the company and not just the largest!!,Outdoor Supply Store,52f2ab2ebcbc57f1066b8b22,"51.5346581919,-0.104198054452"
Cotswold Outdoor,4c0a1b776071a593130adf32,5.9,Students! Get 10% discount with your NUS card,Outdoor Supply Store,52f2ab2ebcbc57f1066b8b22,"51.509270278,-0.13635519933"
Mountain Warehouse,4c470a1849fa952133605862,5.6,"Çok çeşit var. Markaların en son modelleri, ürünleri var.",Outdoor Supply Store,52f2ab2ebcbc57f1066b8b22,"51.5109329468,-0.121977371894"
Cotswold Outdoor,4dd64d8c8130756995a92fae,,Students! Get 10% discount with your NUS card,Outdoor Supply Store,52f2ab2ebcbc57f1066b8b22,"51.518201,-0.113688"
Mountain Warehouse,4c471dd949fa9521ac7c5962,,Such friendly staff and the wombles theme tune :-),Outdoor Supply Store,52f2ab2ebcbc57f1066b8b22,"51.5090152217,-0.133892219844"
The North Face,55e43579498ed665328ef439,,,Outdoor Supply Store,52f2ab2ebcbc57f1066b8b22,"51.5155709318,-0.142345560605"
The North Face,4c5d74ad6ebe2d7fcbc8d22e,,,Clothing Store,4bf58dd8d48988d103951735,"51.4971433728,-0.139343629802"
Mountain Warehouse HQ,53a92fd9498e580a1921a07b,,It's a good company to work for,Outdoor Supply Store,52f2ab2ebcbc57f1066b8b22,"51.4942412083,-0.147352184248"
The North Face,4c3b41645810a5936355ba3c,5.4,Good after sale service.,Clothing Store,4bf58dd8d48988d103951735,"51.5126229947,-0.138213826982"
Cotswold Outdoor,4dd64f068130756995a93985,,Students! Get 10% discount with your NUS card,Outdoor Supply Store,52f2ab2ebcbc57f1066b8b22,"51.499645,-0.163974"
Blacks,4be842ee9a54a593d7bf0911,,Sells great merrells here. Love the chaps that work there too.,Outdoor Supply Store,52f2ab2ebcbc57f1066b8b22,"51.461708,-0.16749976"
Millets,4be57356910020a114f2d214,,,Outdoor Supply Store,52f2ab2ebcbc57f1066b8b22,"51.6514649492,-0.0840221686595"
Reverzz,596cf584a879216250315057,,,Outdoor Supply Store,52f2ab2ebcbc57f1066b8b22,"51.5439519,-0.1900757"
Mountain Warehouse,4def8136d4c0e9e23b7ed81f,,,Outdoor Supply Store,52f2ab2ebcbc57f1066b8b22,"51.5000338943,-0.195811290271"
Snow+Rock,4c6684937abde21e479b6368,,ask to get your receipt via email instead of printed on paper,Outdoor Supply Store,52f2ab2ebcbc57f1066b8b22,"51.4998428351,-0.196695076046"
Cotswold Outdoor,51cef6bf498ec2e45df5f6c9,,,Outdoor Supply Store,52f2ab2ebcbc57f1066b8b22,"51.4547896692,-0.192763872446"
Mountain Warehouse,4c471d8849fa9521ac7b5962,,,Outdoor Supply Store,52f2ab2ebcbc57f1066b8b22,"51.4624820939,-0.21634124025"
The North Face,4bb0d735f964a5200b623ce3,,Closes at 10pm. Workers at Westfield with Discover London VIP card get 10 percent discount,Clothing Store,4bf58dd8d48988d103951735,"51.5078661733,-0.220378591411"
GO Outdoors,4c1f1fa3e923ef3b7aae4e54,6.1,So disappointed. Half the shelves were empty and what they did have was extortionately priced. TK Maxx has a better selection of camping gear than this.,Outdoor Supply Store,52f2ab2ebcbc57f1066b8b22,"51.5903312469,-0.257414696031"
GO Outdoors,4c3074e9213c2d7fe17d325d,6.5,Great prices on all outdoor clothing & camping equipment.,Outdoor Supply Store,52f2ab2ebcbc57f1066b8b22,"51.7813228105,0.106148144661"
GO Outdoors,4bd94ccfcc5b9521064af24f,,"Discount card £4 a year, lots of own brand tents at really good prices",Outdoor Supply Store,52f2ab2ebcbc57f1066b8b22,"51.5632110728,0.499399130227"
Mountain Warehouse,4d946a9458caa14331dea925,,,Outdoor Supply Store,52f2ab2ebcbc57f1066b8b22,"51.4618450096,-0.302962512483"
Cotswold Outdoor,4dce5f38d4c065592f7c7442,,Great shop better than blacks for outdoor gear,Outdoor Supply Store,52f2ab2ebcbc57f1066b8b22,"51.410697,-0.301169"
Ultimate Outdoors,57472582498ecd4f995186e2,,,Outdoor Supply Store,52f2ab2ebcbc57f1066b8b22,"51.410109,-0.306764"
The North Face,4ebfcdf44690d233895ab8ad,,,Clothing Store,4bf58dd8d48988d103951735,"51.4108701189,-0.302990751358"
Avamix Readymix Concrete,57c829f4498ed34b096e68d5,,,,,"51.3586166,0.0709274"
TK Maxx,4b9d2d58f964a520af9636e3,6.8,This store offers outlet sales with limited stock. You need a strong will and patience to find a bargain.  No wifi,Clothing Store,4bf58dd8d48988d103951735,"51.488973355,0.0205264874646"
M&S Outlet,4b893cd6f964a5201e2532e3,6.4,Look out for the cheap suits.,Outlet Store,52f2ab2ebcbc57f1066b8b35,"51.4864823428,0.270027666744"
Westfield Stratford City,4c4d624bdb2c20a12730b972,8.1,Superb selection of shopping and places to eat & drink coffee. Apple Store is one of the great stores but there are also less luxurious/expensive retail outlets. Also a number of staffed Banks.,Shopping Mall,4bf58dd8d48988d1fd941735,"51.5430844042,-0.00547269156777"
Nike Central King's Cross,57a3595a498e916da4b9db0e,7.2,"Bad service. Could not give me a printed receipt because they ran out of paper. Asked me return in 20 min and when I did so, staff then calls for someone to do it downstairs! What a waste of my time)",Outlet Store,52f2ab2ebcbc57f1066b8b35,"51.5331687444,-0.124855025285"
Burberry Outlet,4b9c0ce0f964a520de4436e3,5.8,Buy discounted buberry items,Outlet Store,52f2ab2ebcbc57f1066b8b35,"51.5464878,-0.0511327"
Nike Factory Store,5491ba7d498e75efe2d88e72,6.8,There ıs not so much dıscount because unfortunetly ı dont lıke so much,Outlet Store,52f2ab2ebcbc57f1066b8b35,"51.6544508217,-0.0581798108033"
The Wholesale Glass Company,534d7f2c11d22cce1c53c2fb,,,Outlet Store,52f2ab2ebcbc57f1066b8b35,"51.386030716,-0.134904384613"
M&S Outlet,4d9f5f980ea841bd3465dbd7,6.9,,Outlet Store,52f2ab2ebcbc57f1066b8b35,"51.4009191877,0.533587932587"
Nike Factory Store Wembley,526ba17311d2f2ed526b3843,5.9,"You can find decent deals for apparel and shoes from past seasons. If you know what you want, you will probably find it cheaper online. The back wall is a steal though if you like something that fits.",Sporting Goods Shop,4bf58dd8d48988d1f2941735,"51.5567622906,-0.283273458481"
M&S Outlet,527537d6498ee1b5166706e0,,Great offers,Outlet Store,52f2ab2ebcbc57f1066b8b35,"51.5570287564,-0.284483156078"
New Balance,53148622498e0d6cc3d80b72,,,Outlet Store,52f2ab2ebcbc57f1066b8b35,"51.5569845571,-0.283825086663"
The North Face Outlet,556a095b498e0b3c18cc44af,,,Clothing Store,4bf58dd8d48988d103951735,"51.5569779298,-0.284200756093"
M&S Outlet,4d9f5fc80ea841bdcc6edbd7,6.2,Food. Men's trousers.,Outlet Store,52f2ab2ebcbc57f1066b8b35,"51.4693046121,-0.359734138123"
WHSmith,4e7d7ffec2ee43daec2168f9,7.0,"I'm doing my xmas shopping, with big bags, what annoyed me was a lady from staff was quick in call a security and she was by my side entire time so I left the store and don't got my xmas cards",Paper / Office Supplies Store,4bf58dd8d48988d121951735,"51.5426934602,-0.00410772829798"
Big Yellow,4e3a7f9f7d8b90abc327267f,,,Paper / Office Supplies Store,4bf58dd8d48988d121951735,"51.574463,0.0638089617451"
The Dyslexic Club,55a0f972498e4dc36b879b2a,,,Paper / Office Supplies Store,4bf58dd8d48988d121951735,"51.4492619,0.2299074"
Johnson's Direct Ltd,59d6ee4f112c6c43ab660cef,,,Paper / Office Supplies Store,4bf58dd8d48988d121951735,"51.4430036,0.2268077"
Ryman,4c5571baa724e21e345715f8,,"Always great promotions availible, students get a 10% discount with a valid ID",Paper / Office Supplies Store,4bf58dd8d48988d121951735,"51.4666142017,0.00869035720825"
SHEK Ltd T/A Ardleigh Green,582eb936d70282209c2bb2bf,,,Paper / Office Supplies Store,4bf58dd8d48988d121951735,"51.5802965203,0.219737291336"
Moleskine,52de975c498e7f36c13a8107,,,Paper / Office Supplies Store,4bf58dd8d48988d121951735,"51.5050863391,-0.0215864181519"
The Color Company - Canary Wharf,4caf4f8bef1b370455663100,,They can usually do a quick turnaround on small orders,Paper / Office Supplies Store,4bf58dd8d48988d121951735,"51.5050350809,-0.0219882099013"
Paperchase,4e70eab9e4cd5c869434d8f3,,Great shop but little art supplies. Nice to pop in and get some sketchbooks though!,Stationery Store,52f2ab2ebcbc57f1066b8b21,"51.5438417404,-0.00703953795147"
Paperchase,552a9f31498ea8a3d779acce,,,Stationery Store,52f2ab2ebcbc57f1066b8b21,"51.503666,-0.019273"
Paperchase,4dff2c57c65b10468961d945,,,Stationery Store,52f2ab2ebcbc57f1066b8b21,"51.5029335951,-0.0198205845933"
Ryman,51dd77cd498e85c4ab56e431,,5 plastic sleeves for 2.50£??? Crazy expensive!,Paper / Office Supplies Store,4bf58dd8d48988d121951735,"51.5049532299,-0.0200521593839"
Paperchase,4beffc8bd4f70f475254390f,,,Stationery Store,52f2ab2ebcbc57f1066b8b21,"51.4395119086,0.270217143738"
Maxcroft Securities Ltd,56bc78b8498e5a45458d6a19,,,Pawn Shop,52f2ab2ebcbc57f1066b8b34,"51.5741757253,0.0784277915955"
Nathan & Co - Pawnbroker - Currency Exchange -,5832dd5efbe8ff7800663e4a,,,Pawn Shop,52f2ab2ebcbc57f1066b8b34,"51.4738855411,-0.0651454925537"
Cash Converters,53c6a119498e6f8109acd6bf,,,Pawn Shop,52f2ab2ebcbc57f1066b8b34,"51.5455209752,-0.141745060871"
Cash Converters,5209113511d2fe4496605e7a,,There are 2 Cash Convertors on Streatham High Street.,Pawn Shop,52f2ab2ebcbc57f1066b8b34,"51.4302172754,-0.129965803845"
Cash Converters,4c2ef82616adc928a6d1bc9c,,,Pawn Shop,52f2ab2ebcbc57f1066b8b34,"51.4260149002,-0.131004452705"
Nathan & Co - Pawnbroker - Currency Exchange,56a23db9498e6ed135ea1ab2,,,Pawn Shop,52f2ab2ebcbc57f1066b8b34,"51.4295845858,-0.166254043579"
British Red Cross Shop,58cbd575af5c145e2962d130,,,Pawn Shop,52f2ab2ebcbc57f1066b8b34,"51.515345,-0.204648"
The Money Shop,56fe6d40498e33559cf4d387,,,Pawn Shop,52f2ab2ebcbc57f1066b8b34,"51.3835650148,-0.190093517303"
Cash Converters,516e8626498e616e4f1782bf,,"Avoid, go home and use ebay!",Pawn Shop,52f2ab2ebcbc57f1066b8b34,"51.365651,-0.194498"
Cash Converters,5167e60fe4b058109cabdbc9,,,Pawn Shop,52f2ab2ebcbc57f1066b8b34,"51.7709,0.0953"
Cashbrokers,56eb9004498e06e6348e0d7a,,,Pawn Shop,52f2ab2ebcbc57f1066b8b34,"51.4106629,-0.2989024"
Cash Converters,5183d49f498e3fca66a70af1,,,Pawn Shop,52f2ab2ebcbc57f1066b8b34,"51.381767766,-0.280380635499"
Cash Converters,50e18e5ae4b0c48b691b0fb6,,,Pawn Shop,52f2ab2ebcbc57f1066b8b34,"51.470370314,-0.355725288391"
Fast Credit UK,5a21480ddee7701b1d4e0bc6,,,Pawn Shop,52f2ab2ebcbc57f1066b8b34,"51.5096906648,-0.376657247543"
perfumebuddy,59848303f5e9d7084970195e,,,Perfume Shop,52f2ab2ebcbc57f1066b8b23,"51.5295316863,0.112663507462"
The Perfume Shop,539afe63498e50a50d105d3c,,Standard store in this chain of perfume shops. Staff are friendly and good at helping guys choose gifts,Perfume Shop,52f2ab2ebcbc57f1066b8b23,"51.4560394287,0.145061597228"
